research_scope,source_dof,seeds,trees,rate_profile,static_ratio,loss,loss_num,loss_den,receivers,feedback_rtt_ticks,protocol,receiver_observations,receiver_completion_ticks_sum,mean_receiver_completion_ticks,p95_receiver_completion_ticks,barrier_completion_ticks_sum,mean_barrier_completion_ticks,p95_barrier_completion_ticks,sender_stop_ticks_sum,mean_sender_stop_ticks,p95_sender_stop_ticks,total_emissions_sum,mean_total_emissions,p95_total_emissions,ownership_wasted_deliveries_sum,mean_ownership_wasted_deliveries,p95_ownership_wasted_deliveries,post_completion_tail_deliveries_sum,mean_post_completion_tail_deliveries,p95_post_completion_tail_deliveries,post_completion_tail_emissions_sum,mean_post_completion_tail_emissions,p95_post_completion_tail_emissions,opportunity_weighted_tree_utilization
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,none,0,1,8,512,equal_split_striping,4096,16777216,4096.000000,4096,2097152,4096.000000,4096,2359296,4608.000000,4608,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.711358110
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,none,0,1,8,512,rate_proportional_striping,4096,13426688,3278.000000,3278,1678336,3278.000000,3278,1940480,3790.000000,3790,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.864956182
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,none,0,1,8,512,per_stripe_fec,4096,13426688,3278.000000,3278,1678336,3278.000000,3278,1678848,3279.000000,3279,4194816,8193.000000,8193,4096,8.000000,8,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,none,0,1,8,512,pooled_rounds,4096,13426688,3278.000000,3278,1678336,3278.000000,3278,1940480,3790.000000,3790,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.864956182
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,none,0,1,8,512,pooled_carousel,4096,13426688,3278.000000,3278,1678336,3278.000000,3278,1940480,3790.000000,3790,4849152,9471.000000,9471,0,0.000000,0,5238784,10232.000000,10232,654848,1279.000000,1279,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,1,8,equal_split_striping,512,2114075,4129.052734,4140,2114075,4129.052734,4140,2118171,4137.052734,4148,4215188,8232.789062,8244,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.796312529
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,1,8,rate_proportional_striping,512,1693303,3307.232422,3316,1693303,3307.232422,3316,1697399,3315.232422,3324,4215214,8232.839844,8244,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.993792355
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,1,8,per_stripe_fec,512,1688984,3298.796875,3306,1688984,3298.796875,3306,1689496,3299.796875,3307,4221807,8245.716797,8264,6561,12.814453,28,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,1,8,pooled_rounds,512,1690821,3302.384766,3310,1690821,3302.384766,3310,1694917,3310.384766,3318,4215213,8232.837891,8244,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.995237504
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,1,8,pooled_carousel,512,1686402,3293.753906,3298,1686402,3293.753906,3298,1690498,3301.753906,3306,4224362,8250.707031,8261,0,0.000000,0,9104,17.781250,19,9140,17.851562,19,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,1,64,equal_split_striping,512,2147592,4194.515625,4252,2147592,4194.515625,4252,2180360,4258.515625,4316,4215189,8232.791016,8244,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.773591274
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,1,64,rate_proportional_striping,512,1728721,3376.408203,3430,1728721,3376.408203,3430,1761489,3440.408203,3494,4215264,8232.937500,8244,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.957630840
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,1,64,per_stripe_fec,512,1688984,3298.796875,3306,1688984,3298.796875,3306,1689496,3299.796875,3307,4221807,8245.716797,8264,6561,12.814453,28,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,1,64,pooled_rounds,512,1726092,3371.273438,3424,1726092,3371.273438,3424,1758860,3435.273438,3488,4215264,8232.937500,8244,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.959051411
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,1,64,pooled_carousel,512,1686402,3293.753906,3298,1686402,3293.753906,3298,1719170,3357.753906,3362,4296042,8390.707031,8401,0,0.000000,0,80401,157.033203,159,80820,157.851562,159,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,1,512,equal_split_striping,512,2417029,4720.759766,5148,2417029,4720.759766,5148,2679173,5232.759766,5660,4215192,8232.796875,8244,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.629519396
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,1,512,rate_proportional_striping,512,2001482,3909.144531,4324,2001482,3909.144531,4324,2263626,4421.144531,4836,4215245,8232.900391,8244,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.745124579
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,1,512,per_stripe_fec,512,1688984,3298.796875,3306,1688984,3298.796875,3306,1689496,3299.796875,3307,4221807,8245.716797,8264,6561,12.814453,28,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,1,512,pooled_rounds,512,1996428,3899.273438,4318,1996428,3899.273438,4318,2258572,4411.273438,4830,4215240,8232.890625,8244,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.746784095
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,1,512,pooled_carousel,512,1686402,3293.753906,3298,1686402,3293.753906,3298,1948546,3805.753906,3810,4869482,9510.707031,9521,0,0.000000,0,651017,1271.517578,1276,654260,1277.851562,1279,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,3,8,equal_split_striping,1536,6341982,4128.894531,4140,2116757,4134.291016,4146,2120853,4142.291016,4154,4221021,8244.181641,8253,16711,32.638672,50,0,0.000000,0,0,0.000000,0,0.796405683
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,3,8,rate_proportional_striping,1536,5079733,3307.117839,3318,1695555,3311.630859,3322,1699651,3319.630859,3330,4220941,8244.025391,8253,16416,32.062500,49,0,0.000000,0,0,0.000000,0,0.993827634
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,3,8,per_stripe_fec,1536,5067043,3298.856120,3306,1690816,3302.375000,3309,1691328,3303.375000,3310,4226416,8254.718750,8271,32764,63.992188,108,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,3,8,pooled_rounds,1536,5071909,3302.024089,3310,1692290,3305.253906,3313,1696386,3313.253906,3321,4218270,8238.808594,8248,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.995093263
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,3,8,pooled_carousel,1536,5059457,3293.917318,3298,1687625,3296.142578,3300,1691721,3304.142578,3308,4227400,8256.640625,8266,0,0.000000,0,35691,69.708984,88,9109,17.791016,19,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,3,64,equal_split_striping,1536,6435132,4189.539062,4250,2152105,4203.330078,4256,2184873,4267.330078,4320,4220997,8244.134766,8252,16639,32.498047,49,0,0.000000,0,0,0.000000,0,0.773057118
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,3,64,rate_proportional_striping,1536,5174318,3368.696615,3430,1732080,3382.968750,3434,1764848,3446.968750,3498,4220952,8244.046875,8254,16413,32.056641,49,0,0.000000,0,0,0.000000,0,0.957099418
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,3,64,per_stripe_fec,1536,5067043,3298.856120,3306,1690816,3302.375000,3309,1691328,3303.375000,3310,4226416,8254.718750,8271,32764,63.992188,108,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,3,64,pooled_rounds,1536,5164780,3362.486979,3422,1727695,3374.404297,3426,1760463,3438.404297,3490,4218282,8238.832031,8247,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.958860192
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,3,64,pooled_carousel,1536,5059457,3293.917318,3298,1687625,3296.142578,3300,1720393,3360.142578,3364,4299080,8396.640625,8406,0,0.000000,0,249669,487.634766,506,80789,157.791016,159,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,3,512,equal_split_striping,1536,7181980,4675.768229,5146,2437735,4761.201172,5152,2699879,5273.201172,5664,4220995,8244.130859,8252,16649,32.517578,49,0,0.000000,0,0,0.000000,0,0.625550284
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,3,512,rate_proportional_striping,1536,5930110,3860.748698,4326,2022702,3950.589844,4330,2284846,4462.589844,4842,4220953,8244.048828,8254,16437,32.103516,48,0,0.000000,0,0,0.000000,0,0.739202808
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,3,512,per_stripe_fec,1536,5067043,3298.856120,3306,1690816,3302.375000,3309,1691328,3303.375000,3310,4226416,8254.718750,8271,32764,63.992188,108,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,3,512,pooled_rounds,1536,5897970,3839.824219,4318,2000721,3907.658203,4321,2262865,4419.658203,4833,4218268,8238.804688,8247,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.745900504
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,3,512,pooled_carousel,1536,5059457,3293.917318,3298,1687625,3296.142578,3300,1949769,3808.142578,3812,4872520,9516.640625,9526,0,0.000000,0,1961482,3831.019531,3849,654229,1277.791016,1279,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,8,8,equal_split_striping,4096,16910651,4128.576904,4140,2118763,4138.208984,4148,2122859,4146.208984,4156,4225137,8252.220703,8260,77659,151.677734,199,0,0.000000,0,0,0.000000,0,0.796428234
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,8,8,rate_proportional_striping,4096,13544213,3306.692627,3316,1697048,3314.546875,3324,1701144,3322.546875,3332,4225010,8251.972656,8260,76801,150.001953,202,0,0.000000,0,0,0.000000,0,0.993918878
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,8,8,per_stripe_fec,4096,13512212,3298.879883,3306,1692292,3305.257812,3312,1692804,3306.257812,3313,4230116,8261.945312,8279,117432,229.359375,356,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,8,8,pooled_rounds,4096,13523633,3301.668213,3306,1693063,3306.763672,3314,1697159,3314.763672,3322,4220068,8242.320312,8249,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.995069768
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,8,8,pooled_carousel,4096,13491651,3293.860107,3298,1688335,3297.529297,3300,1692431,3305.529297,3308,4229160,8260.078125,8266,0,0.000000,0,109804,214.460938,266,9076,17.726562,19,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,8,64,equal_split_striping,4096,17149791,4186.960693,4198,2156272,4211.468750,4260,2189040,4275.468750,4324,4225134,8252.214844,8259,77588,151.539062,198,0,0.000000,0,0,0.000000,0,0.772341015
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,8,64,rate_proportional_striping,4096,13785799,3365.673584,3382,1736062,3390.746094,3436,1768830,3454.746094,3500,4225068,8252.085938,8260,77106,150.597656,201,0,0.000000,0,0,0.000000,0,0.955879572
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,8,64,per_stripe_fec,4096,13512212,3298.879883,3306,1692292,3305.257812,3312,1692804,3306.257812,3313,4230116,8261.945312,8279,117432,229.359375,356,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,8,64,pooled_rounds,4096,13760729,3359.552979,3362,1729054,3377.058594,3426,1761822,3441.058594,3490,4220085,8242.353516,8249,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.958535977
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,8,64,pooled_carousel,4096,13491651,3293.860107,3298,1688335,3297.529297,3300,1721103,3361.529297,3364,4300840,8400.078125,8406,0,0.000000,0,680379,1328.865234,1380,80756,157.726562,159,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,8,512,equal_split_striping,4096,19052746,4651.549316,4646,2447211,4779.708984,5154,2709355,5291.708984,5666,4225105,8252.158203,8259,77400,151.171875,199,0,0.000000,0,0,0.000000,0,0.623968723
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,8,512,rate_proportional_striping,4096,15695014,3831.790527,3822,2029756,3964.367188,4332,2291900,4476.367188,4844,4225028,8252.007812,8260,76883,150.162109,204,0,0.000000,0,0,0.000000,0,0.737640672
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,8,512,per_stripe_fec,4096,13512212,3298.879883,3306,1692292,3305.257812,3312,1692804,3306.257812,3313,4230116,8261.945312,8279,117432,229.359375,356,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,8,512,pooled_rounds,4096,15653179,3821.576904,3810,2012702,3931.058594,4322,2274846,4443.058594,4834,4220078,8242.339844,8249,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.742292438
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-0.5pct,5,1000,8,512,pooled_carousel,4096,13491651,3293.860107,3298,1688335,3297.529297,3300,1950479,3809.529297,3812,4874280,9520.078125,9526,0,0.000000,0,5245126,10244.386719,10295,654196,1277.726562,1279,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-2.0pct,2,100,1,8,equal_split_striping,512,2152275,4203.662109,4222,2152275,4203.662109,4222,2156371,4211.662109,4230,4279428,8358.257812,8382,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.794113423
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-2.0pct,2,100,1,8,rate_proportional_striping,512,1725447,3370.013672,3386,1725447,3370.013672,3386,1729543,3378.013672,3394,4279744,8358.875000,8383,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.990236792
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-2.0pct,2,100,1,8,per_stripe_fec,512,1717506,3354.503906,3368,1717506,3354.503906,3368,1718018,3355.503906,3369,4293111,8384.982422,8420,13102,25.589844,53,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-2.0pct,2,100,1,8,pooled_rounds,512,1719827,3359.037109,3370,1719827,3359.037109,3370,1723923,3367.037109,3378,4279733,8358.853516,8383,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.993471464
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-2.0pct,2,100,1,8,pooled_carousel,512,1712200,3344.140625,3354,1712200,3344.140625,3354,1716296,3352.140625,3362,4288842,8376.644531,8401,0,0.000000,0,8910,17.402344,19,9082,17.738281,19,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-2.0pct,2,100,1,64,equal_split_striping,512,2210261,4316.916016,4368,2210261,4316.916016,4368,2243029,4380.916016,4432,4279467,8358.333984,8382,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.763430650
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-2.0pct,2,100,1,64,rate_proportional_striping,512,1783979,3484.333984,3542,1783979,3484.333984,3542,1816747,3548.333984,3606,4279742,8358.871094,8382,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.942682963
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-2.0pct,2,100,1,64,per_stripe_fec,512,1717506,3354.503906,3368,1717506,3354.503906,3368,1718018,3355.503906,3369,4293111,8384.982422,8420,13102,25.589844,53,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-2.0pct,2,100,1,64,pooled_rounds,512,1778753,3474.126953,3534,1778753,3474.126953,3534,1811521,3538.126953,3598,4279739,8358.865234,8382,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.945406722
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-2.0pct,2,100,1,64,pooled_carousel,512,1712200,3344.140625,3354,1712200,3344.140625,3354,1744968,3408.140625,3418,4360522,8516.644531,8541,0,0.000000,0,79170,154.628906,158,80762,157.738281,159,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-2.0pct,2,100,1,512,equal_split_striping,512,2675009,5224.626953,5720,2675009,5224.626953,5720,2937153,5736.626953,6232,4279431,8358.263672,8381,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.582956870
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-2.0pct,2,100,1,512,rate_proportional_striping,512,2245388,4385.523438,4882,2245388,4385.523438,4882,2507532,4897.523438,5394,4279663,8358.716797,8382,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.682897667
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-2.0pct,2,100,1,512,per_stripe_fec,512,1717506,3354.503906,3368,1717506,3354.503906,3368,1718018,3355.503906,3369,4293111,8384.982422,8420,13102,25.589844,53,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-2.0pct,2,100,1,512,pooled_rounds,512,2244029,4382.869141,4876,2244029,4382.869141,4876,2506173,4894.869141,5388,4279682,8358.753906,8381,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.683275541
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-2.0pct,2,100,1,512,pooled_carousel,512,1712200,3344.140625,3354,1712200,3344.140625,3354,1974344,3856.140625,3866,4933962,9636.644531,9661,0,0.000000,0,641202,1252.347656,1260,654202,1277.738281,1279,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-2.0pct,2,100,3,8,equal_split_striping,1536,6459458,4205.376302,4224,2157297,4213.470703,4230,2161393,4221.470703,4238,4291263,8381.373047,8398,33970,66.347656,102,0,0.000000,0,0,0.000000,0,0.794457356
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-2.0pct,2,100,3,8,rate_proportional_striping,1536,5176538,3370.141927,3388,1729531,3377.990234,3392,1733627,3385.990234,3400,4291339,8381.521484,8398,33620,65.664062,100,0,0.000000,0,0,0.000000,0,0.990581562
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-2.0pct,2,100,3,8,per_stripe_fec,1536,5153382,3355.066406,3370,1721435,3362.177734,3376,1721947,3363.177734,3377,4302968,8404.234375,8438,67831,132.482422,218,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-2.0pct,2,100,3,8,pooled_rounds,1536,5152868,3354.731771,3369,1722316,3363.898438,3372,1726412,3371.898438,3380,4285728,8370.562500,8388,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.993424347
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-2.0pct,2,100,3,8,pooled_carousel,1536,5136784,3344.260417,3353,1714579,3348.787109,3356,1718675,3356.787109,3364,4294782,8388.246094,8406,0,0.000000,0,43749,85.447266,124,9098,17.769531,19,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-2.0pct,2,100,3,64,equal_split_striping,1536,6603354,4299.058594,4338,2216492,4329.085938,4388,2249260,4393.085938,4452,4291242,8381.332031,8398,33878,66.167969,100,0,0.000000,0,0,0.000000,0,0.763409978
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-2.0pct,2,100,3,64,rate_proportional_striping,1536,5318643,3462.658203,3502,1787741,3491.681641,3545,1820509,3555.681641,3609,4291288,8381.421875,8398,33549,65.525391,100,0,0.000000,0,0,0.000000,0,0.943276425
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-2.0pct,2,100,3,64,per_stripe_fec,1536,5153382,3355.066406,3370,1721435,3362.177734,3376,1721947,3363.177734,3377,4302968,8404.234375,8438,67831,132.482422,218,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-2.0pct,2,100,3,64,pooled_rounds,1536,5273465,3433.245443,3482,1781398,3479.292969,3537,1814166,3543.292969,3601,4285744,8370.593750,8388,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.945352036
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-2.0pct,2,100,3,64,pooled_carousel,1536,5136784,3344.260417,3353,1714579,3348.787109,3356,1747347,3412.787109,3420,4366462,8528.246094,8546,0,0.000000,0,254539,497.146484,533,80778,157.769531,159,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-2to1,2,bec-2.0pct,2,100,3,512,equal_split_striping,1536,7746567,5043.337891,5236,2689543,5253.013672,5731,2951687,5765.013672,6243,4291187,8381.224609,8399,33723,65.865234,100,0,0.000000,0,0,0.000000,0,0.581679901
