research_scope,source_dof,seeds,trees,rate_profile,loss,receivers,feedback_rtt_ticks,protocol,tree_index,emissions_sum,available_opportunities_sum,utilization
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,3,512,pooled_rounds,2,283758,358370,0.791801769
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,3,512,pooled_rounds,3,283701,358370,0.791642716
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,3,512,pooled_rounds,4,283654,358370,0.791511566
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,3,512,pooled_rounds,5,283608,358370,0.791383207
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,3,512,pooled_rounds,6,283570,358370,0.791277172
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,3,512,pooled_rounds,7,283527,358370,0.791157184
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,3,512,pooled_carousel,0,2533275,2533275,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,3,512,pooled_carousel,1,316338,316338,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,3,512,pooled_carousel,2,316338,316338,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,3,512,pooled_carousel,3,316338,316338,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,3,512,pooled_carousel,4,316338,316338,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,3,512,pooled_carousel,5,316338,316338,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,3,512,pooled_carousel,6,316338,316338,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,3,512,pooled_carousel,7,316338,316338,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,equal_split_striping,0,542116,4460665,0.121532552
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,equal_split_striping,1,542859,557151,0.974348067
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,equal_split_striping,2,541557,557151,0.972011178
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,equal_split_striping,3,543115,557151,0.974807548
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,equal_split_striping,4,542312,557151,0.973366287
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,equal_split_striping,5,542638,557151,0.973951406
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,equal_split_striping,6,542922,557151,0.974461142
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,equal_split_striping,7,542391,557151,0.973508079
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,rate_proportional_striping,0,2284891,2447444,0.933582546
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,rate_proportional_striping,1,292340,305509,0.956894887
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,rate_proportional_striping,2,291387,305509,0.953775503
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,rate_proportional_striping,3,292817,305509,0.958456216
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,rate_proportional_striping,4,291487,305509,0.954102825
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,rate_proportional_striping,5,291685,305509,0.954750924
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,rate_proportional_striping,6,292243,305509,0.956577384
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,rate_proportional_striping,7,291597,305509,0.954462880
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,per_stripe_fec,0,2432568,2432568,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,per_stripe_fec,1,304071,304071,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,per_stripe_fec,2,303993,303993,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,per_stripe_fec,3,303936,303936,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,per_stripe_fec,4,303846,303846,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,per_stripe_fec,5,303785,303785,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,per_stripe_fec,6,303715,303715,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,per_stripe_fec,7,303636,303636,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,pooled_rounds,0,2279314,2287980,0.996212379
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,pooled_rounds,1,284748,285672,0.996765521
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,pooled_rounds,2,284684,285672,0.996541488
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,pooled_rounds,3,284635,285672,0.996369963
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,pooled_rounds,4,284586,285672,0.996198437
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,pooled_rounds,5,284547,285672,0.996061917
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,pooled_rounds,6,284509,285672,0.995928897
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,pooled_rounds,7,284466,285672,0.995778375
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,pooled_carousel,0,2282673,2282673,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,pooled_carousel,1,285013,285013,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,pooled_carousel,2,285013,285013,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,pooled_carousel,3,285013,285013,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,pooled_carousel,4,285013,285013,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,pooled_carousel,5,285013,285013,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,pooled_carousel,6,285013,285013,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,8,pooled_carousel,7,285013,285013,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,equal_split_striping,0,541981,4534192,0.119531992
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,equal_split_striping,1,542834,566335,0.958503359
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,equal_split_striping,2,541500,566335,0.956147863
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,equal_split_striping,3,543086,566335,0.958948326
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,equal_split_striping,4,542257,566335,0.957484528
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,equal_split_striping,5,542611,566335,0.958109599
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,equal_split_striping,6,542846,566335,0.958524548
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,equal_split_striping,7,542341,566335,0.957632850
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,rate_proportional_striping,0,2284880,2518251,0.907328142
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,rate_proportional_striping,1,292286,314351,0.929807763
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,rate_proportional_striping,2,291325,314351,0.926750670
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,rate_proportional_striping,3,292753,314351,0.931293363
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,rate_proportional_striping,4,291425,314351,0.927068786
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,rate_proportional_striping,5,291655,314351,0.927800452
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,rate_proportional_striping,6,292171,314351,0.929441930
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,rate_proportional_striping,7,291564,314351,0.927510967
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,per_stripe_fec,0,2432568,2432568,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,per_stripe_fec,1,304071,304071,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,per_stripe_fec,2,303993,303993,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,per_stripe_fec,3,303936,303936,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,per_stripe_fec,4,303846,303846,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,per_stripe_fec,5,303785,303785,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,per_stripe_fec,6,303715,303715,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,per_stripe_fec,7,303636,303636,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,pooled_rounds,0,2279274,2356008,0.967430501
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,pooled_rounds,1,284738,294173,0.967927036
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,pooled_rounds,2,284672,294173,0.967702678
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,pooled_rounds,3,284626,294173,0.967546308
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,pooled_rounds,4,284582,294173,0.967396736
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,pooled_rounds,5,284542,294173,0.967260762
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,pooled_rounds,6,284509,294173,0.967148583
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,pooled_rounds,7,284461,294173,0.966985413
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,pooled_carousel,0,2311345,2311345,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,pooled_carousel,1,288597,288597,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,pooled_carousel,2,288597,288597,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,pooled_carousel,3,288597,288597,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,pooled_carousel,4,288597,288597,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,pooled_carousel,5,288597,288597,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,pooled_carousel,6,288597,288597,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,64,pooled_carousel,7,288597,288597,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,equal_split_striping,0,541924,5132384,0.105589138
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,equal_split_striping,1,542881,641108,0.846785565
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,equal_split_striping,2,541499,641108,0.844629922
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,equal_split_striping,3,543273,641108,0.847397006
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,equal_split_striping,4,542366,641108,0.845982268
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,equal_split_striping,5,542577,641108,0.846311386
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,equal_split_striping,6,542769,641108,0.846610867
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,equal_split_striping,7,542288,641108,0.845860604
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,rate_proportional_striping,0,2284936,3102371,0.736512816
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,rate_proportional_striping,1,292312,387378,0.754591123
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,rate_proportional_striping,2,291313,387378,0.752012246
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,rate_proportional_striping,3,292705,387378,0.755605636
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,rate_proportional_striping,4,291334,387378,0.752066457
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,rate_proportional_striping,5,291682,387378,0.752964804
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,rate_proportional_striping,6,292052,387378,0.753919944
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,rate_proportional_striping,7,291428,387378,0.752309114
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,per_stripe_fec,0,2432568,2432568,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,per_stripe_fec,1,304071,304071,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,per_stripe_fec,2,303993,303993,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,per_stripe_fec,3,303936,303936,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,per_stripe_fec,4,303846,303846,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,per_stripe_fec,5,303785,303785,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,per_stripe_fec,6,303715,303715,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,per_stripe_fec,7,303636,303636,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,pooled_rounds,0,2279292,2893514,0.787724545
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,pooled_rounds,1,284732,361357,0.787952081
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,pooled_rounds,2,284671,361357,0.787783272
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,pooled_rounds,3,284629,361357,0.787667044
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,pooled_rounds,4,284584,361357,0.787542513
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,pooled_rounds,5,284545,361357,0.787434587
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,pooled_rounds,6,284509,361357,0.787334962
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,pooled_rounds,7,284462,361357,0.787204897
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,pooled_carousel,0,2540721,2540721,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,pooled_carousel,1,317269,317269,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,pooled_carousel,2,317269,317269,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,pooled_carousel,3,317269,317269,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,pooled_carousel,4,317269,317269,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,pooled_carousel,5,317269,317269,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,pooled_carousel,6,317269,317269,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-short-1.089pct,8,512,pooled_carousel,7,317269,317269,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-long-1.089pct,1,8,equal_split_striping,0,531469,4457614,0.119227237
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-long-1.089pct,1,8,equal_split_striping,1,530513,556773,0.952835357
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-long-1.089pct,1,8,equal_split_striping,2,532117,556773,0.955716243
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-long-1.089pct,1,8,equal_split_striping,3,528125,556773,0.948546356
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-long-1.089pct,1,8,equal_split_striping,4,529578,556773,0.951156037
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-long-1.089pct,1,8,equal_split_striping,5,528340,556773,0.948932509
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-long-1.089pct,1,8,equal_split_striping,6,530702,556773,0.953174813
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-long-1.089pct,1,8,equal_split_striping,7,529571,556773,0.951143464
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-long-1.089pct,1,8,rate_proportional_striping,0,2261112,2406694,0.939509551
